/I0/net1 X,/I0/net1 Y
1.566561884172432e-05,3.685004429672672e-08
1.566592490346103e-05,1.947772901719962e-08
1.566603281148577e-05,1.843801316747298e-08
1.566613979645103e-05,1.753458110615655e-08
1.566623741187054e-05,1.665022795215669e-08
1.566633803975387e-05,1.603255288872243e-08
1.566643804807394e-05,1.548453371945756e-08
1.566647624394599e-05,1.520030918244994e-08
1.566649802465428e-05,1.514028284802733e-08
1.566653021164389e-05,1.507862632737087e-08
1.566655439710953e-05,1.495974775245022e-08
1.566659008151054e-05,1.478552027007659e-08
1.566662469353342e-05,1.509717590915785e-08
1.566664019943849e-05,1.430514121502147e-08
1.566664907570389e-05,1.391387151723221e-08
1.566666033234222e-05,1.370212457286194e-08
1.56666717407101e-05,1.370033407928422e-08
1.566668546233541e-05,1.387701403165069e-08
1.56667006312378e-05,1.40955982363167e-08
1.566672048202573e-05,1.431541446198941e-08
1.566674384678322e-05,1.44261523260728e-08
1.566677261728779e-05,1.442648526983439e-08
1.566680786616262e-05,1.425967515574768e-08
1.566685651631629e-05,1.371348100421459e-08
1.566689563159074e-05,1.339903970438601e-08
1.566694222738664e-05,1.33005774624411e-08
1.566700119052179e-05,1.327718437844341e-08
1.566709572384111e-05,1.313196961430323e-08
1.566728479047973e-05,1.279123218908673e-08
1.5667575767514e-05,1.238687331566392e-08
1.566791690271956e-05,1.20418872447964e-08
1.566842699769722e-05,1.170502370147745e-08
1.566902960608115e-05,1.143911226873221e-08
1.567002623397375e-05,1.120988525661708e-08
1.567110995945468e-05,1.104995610832932e-08
1.56721122074011e-05,1.099010916071923e-08
1.567319088819087e-05,1.092873708368202e-08
1.567444663551197e-05,1.088539461926765e-08
1.567494763779227e-05,1.087377395247069e-08
1.567594964235286e-05,1.08534646995461e-08
1.567645064463316e-05,1.08450802346392e-08
1.567745264919375e-05,1.083164771746034e-08
1.567787350908752e-05,1.082671937903724e-08
1.567871522887506e-05,1.081842694669324e-08
1.567899913600625e-05,1.081597477541525e-08
1.567956695026862e-05,1.081148297349459e-08
1.568011398080301e-05,1.080751917889846e-08
1.568083348060746e-05,1.080302701871236e-08
1.568127622788956e-05,1.080021673578954e-08
1.568142689468885e-05,1.079910527767847e-08
1.568172822828743e-05,1.079585284996038e-08
1.568198564692151e-05,1.079100983345293e-08
1.568214232182535e-05,1.078954697309336e-08
1.56823476457006e-05,1.079269738549367e-08
1.568240896833076e-05,1.079492252921472e-08
1.568253161359109e-05,1.080088564605876e-08
1.568260207764082e-05,1.080529474903699e-08
1.568267480728492e-05,1.080789644002301e-08
1.568269382480559e-05,1.080695690470419e-08
1.568273185984693e-05,1.080468066915757e-08
1.568275089710158e-05,1.08035760647212e-08
1.56827831058971e-05,1.080166475616615e-08
1.568280466833899e-05,1.08004862887327e-08
1.56828394056828e-05,1.079887329762828e-08
1.568285549403792e-05,1.079826308217897e-08
1.568287121064997e-05,1.079773449564065e-08
1.568287989738784e-05,1.079746270557117e-08
1.568288865372987e-05,1.079721334589452e-08
1.56828957064777e-05,1.079701878439282e-08
1.568290545838364e-05,1.079675250344598e-08
1.568291374875636e-05,1.079653911030363e-08
1.568292188178382e-05,1.079634258035918e-08
1.568292842136084e-05,1.079618576131017e-08
1.568293452176176e-05,1.07960398755324e-08
1.568293823195385e-05,1.079595367108498e-08
1.56829429854463e-05,1.079584663463996e-08
1.568294886680554e-05,1.079572010565297e-08
1.56829554777056e-05,1.079558474211149e-08
1.568295905212105e-05,1.079551325910645e-08
1.568296282326931e-05,1.079543722363907e-08
1.568296631820795e-05,1.079536695780023e-08
1.568296964942573e-05,1.07952987777479e-08
1.568297377114448e-05,1.079521346571174e-08
1.568297777716854e-05,1.079513153216537e-08
1.568297980514995e-05,1.079509187587673e-08
1.568298263525214e-05,1.079504065235385e-08
1.568298470184611e-05,1.079500532294153e-08
1.568298883503405e-05,1.079493568369e-08
1.568299120259898e-05,1.079489638188937e-08
1.568299514655709e-05,1.079483207670377e-08
1.56829995117285e-05,1.079475995320404e-08
1.568300493431605e-05,1.079467057028838e-08
1.568301131707768e-05,1.079456708909131e-08
1.5683019195068e-05,1.079444022813904e-08
1.568303108805561e-05,1.079425312411559e-08
1.568304633487571e-05,1.079401771368121e-08
1.568306412242796e-05,1.07937510814252e-08
1.568308612573492e-05,1.079342794491158e-08
1.568311567077311e-05,1.079301469451054e-08
1.568315369895654e-05,1.079251159091963e-08
1.568321719089096e-05,1.079175765335658e-08
1.568328949100146e-05,1.079103942051513e-08
1.568337639887808e-05,1.079039339382425e-08
1.568348670446346e-05,1.078986421590635e-08
1.568366842436928e-05,1.078930035923404e-08
1.56839388195628e-05,1.078875075030659e-08
1.568423165258568e-05,1.078794137234033e-08
1.568466929873574e-05,1.078668256863428e-08
1.568514991622471e-05,1.078531020000696e-08
1.568573002976645e-05,1.078378089926828e-08
1.568645307444991e-05,1.078195182803328e-08
1.568746053357834e-05,1.077974781127935e-08
1.568893902041154e-05,1.077693284418513e-08
1.569053911078975e-05,1.077458103701665e-08
1.56923209047375e-05,1.077226604845735e-08
1.56942179586024e-05,1.077047130351038e-08
1.569592326564716e-05,1.076894607323543e-08
1.569790182599141e-05,1.076762797697837e-08
1.570000287337504e-05,1.076634720498031e-08
1.570255844665621e-05,1.07651716107647e-08
1.570490249771631e-05,1.076423709860291e-08
1.570769872642358e-05,1.076340919310646e-08
1.571159897576837e-05,1.076235486536697e-08
1.571672744401352e-05,1.076143925037978e-08
1.572698438050383e-05,1.076006815342771e-08
1.574362604487296e-05,1.075916696360028e-08
1.576583158819752e-05,1.075830967375189e-08
1.579550928805034e-05,1.075815351952659e-08
1.582607780139256e-05,1.075778249744081e-08
1.586057301061513e-05,1.075775736386053e-08
1.588866195018869e-05,1.075762736134268e-08
1.592533661402295e-05,1.075759104132979e-08
1.597646911537616e-05,1.07575337960515e-08
1.603039995475218e-05,1.075748925760392e-08
1.611107809483336e-05,1.075748497835247e-08
1.62050508124135e-05,1.075744613743067e-08
1.631843726420054e-05,1.075746225331614e-08
1.649337229980413e-05,1.075745144209959e-08
1.675678809988837e-05,1.075744908916095e-08
1.70954067461576e-05,1.075742732435332e-08
1.744505879902019e-05,1.075744486187208e-08
1.789686559785351e-05,1.075746568911495e-08
1.830722047022617e-05,1.075744341913225e-08
1.875937234706134e-05,1.075744299711855e-08
1.934989718802853e-05,1.075744255525659e-08
2.000000000000003e-05,1.075742121095837e-08
2.022235376633583e-05,1.075744241603024e-08
2.05492475867309e-05,1.075749478731249e-08
2.080659629123954e-05,1.075744206920623e-08
2.132129370025683e-05,1.075741275377878e-08
2.157864240476548e-05,1.075744197030984e-08
2.209333981378277e-05,1.075743932955871e-08
2.264537409265017e-05,1.075744180627578e-08
2.292139123208387e-05,1.07574375079167e-08
2.304144318500191e-05,1.075744184122386e-08
2.328154709083801e-05,1.075744459610111e-08
2.37617549025102e-05,1.075744186513808e-08
2.472217052585458e-05,1.075741835459009e-08
2.621089002745792e-05,1.075744164250603e-08
2.826422251191571e-05,1.075746289186009e-08
3.105647334902462e-05,1.075744153247694e-08
3.51009961502461e-05,1.075749468348746e-08
4.094864367797123e-05,1.075744093587404e-08
4.993228041398338e-05,1.075745876521637e-08
6.19770993765958e-05,1.075744034174333e-08
7.729982371961606e-05,1.075745829550661e-08
9.798678794597861e-05,1.075743907566662e-08
0.0001243749375297737,1.075743289798129e-08
0.0001518709777965677,1.075743745105258e-08
0.0001857335400244004,1.07574180225623e-08
0.0001931311792212685,1.075743654283245e-08
0.0002079264576150047,1.075743058419489e-08
0.0002148595607179505,1.07574358329473e-08
0.0002287257669238421,1.075743548968558e-08
0.0002478306041834032,1.075743498861844e-08
0.0002800176766627596,1.075741550434709e-08
0.0003267936458720816,1.075743299094969e-08
0.0003934545400209217,1.075747773782055e-08
0.0004948577240401014,1.075742725286558e-08
0.0006194523704752991,1.075740743377155e-08
0.0007968341453927792,1.075742216690673e-08
0.001051284224273282,1.07574197629873e-08
0.001411536254973012,1.075741164952963e-08
0.001866843562411573,1.075740859476058e-08
0.002353501940597316,1.075740154131876e-08
0.002929886870083095,1.075735399983285e-08
0.003063651011322709,1.075740573611238e-08
0.003331179293801935,1.075737839684746e-08
0.003380949592182208,1.075740472521974e-08
0.003480490188942756,1.075740371134463e-08
0.003542402904700191,1.075740322255844e-08
0.003618478524513743,1.075745153564975e-08
0.00365881362648789,1.075740095231413e-08
0.003714148570895256,1.075740137792371e-08
0.003767214149478599,1.075740037894723e-08
0.003837128820225475,1.075740244437215e-08
0.003902564303136555,1.075739937107041e-08
0.003951282151568277,1.075740183037032e-08
0.004,1.075739887554814e-08
0.004001415078053247,1.075739864563308e-08
0.004003178134012834,1.075735135395139e-08
0.004003595026203768,1.075739882545917e-08
0.004003792153538861,1.075740135903311e-08
0.004004009812906937,1.075739872452367e-08
0.004004083292489114,1.07573747711002e-08
0.004004111072622832,1.075739872950125e-08
0.004004166632890267,1.07573727403075e-08
0.004004197934515647,1.075739853345822e-08
0.004004244301766638,1.075739905402478e-08
0.004004274523637463,1.075739881406357e-08
0.004004304598345275,1.075739603929349e-08
0.004004312145017342,1.075739864637687e-08
0.004004327238361476,1.075739632880702e-08
0.004004330885637451,1.075739816093245e-08
0.00400433401804887,1.075742620928956e-08
0.004004334874784922,1.075739937494048e-08
0.004004336588257028,1.075734263788918e-08
0.00400433851057352,1.075737302358395e-08
0.004004340856632749,1.075650304227408e-08
0.004004341172478281,1.07036487839378e-08
0.004004341520223741,1.058474881874472e-08
0.004004341647466737,1.040426642739377e-08
0.004004341819972,8.367253637495754e-09
0.004004341970277052,1.224973549389351e-08
0.004004342130400186,1.451833661647148e-07
0.004004342187993614,3.663082282759452e-07
0.004004342232956492,1.007762009980605e-06
0.004004342260386303,1.955540235153175e-06
0.004004342304583554,5.506219068196559e-06
0.004004342333977283,8.033918493333961e-06
0.004004342374139551,-6.303711126335979e-06
0.004004342391295053,-3.324138039692655e-05
0.004004342419361928,-0.0001392500789274174
0.004004342437504765,-0.000256602566761903
0.004004342457286933,-0.0004091272371050875
0.004004342472371928,-0.0006225556378908427
0.004004342487716662,-0.0009343933456687225
0.004004342501726484,-0.001285126128291141
0.004004342519736046,-0.00178373948974907
0.004004342528954772,-0.001997058273016804
0.004004342541110401,-0.002215152581708749
0.004004342560108222,-0.002433554894064378
0.004004342577211001,-0.002742913861378579
0.004004342591117286,-0.003395551406299628
0.00400434260654205,-0.004610302010716885
0.004004342615089728,-0.00539844907995661
0.004004342627303798,-0.006072001527001964
0.004004342636698704,-0.005378951105472444
0.004004342646048459,-0.002938001469521693
0.004004342651641114,0.0001016699793077217
0.0040043426588603,0.00640564004589688
0.004004342664078058,0.01255677554606198
0.0040043426706747,0.02202227290435442
0.00400434267764541,0.03366097252533712
0.004004342685794031,0.04905093817875706
0.00400434269302706,0.06387344086709189
0.004004342702494719,0.08461103259042738
0.004004342713316265,0.1095372025589575
0.004004342722166875,0.130724640667456
0.004004342728625336,0.1464790161128931
0.004004342737238356,0.167808665279401
0.004004342746271432,0.190439595663354
0.004004342756360574,0.2159622329729781
0.004004342767708747,0.2448421460892896
0.004004342779029072,0.2737835669594794
0.004004342784787552,0.288531842414414
0.00400434279263463,0.3086508513156391
0.004004342799675696,0.3267171323810942
0.004004342809745398,0.3525711396329074
0.00400434281756419,0.372653610306719
0.004004342824119441,0.3895138500703659
0.004004342829354919,0.4029833864389673
0.004004342839825875,0.4298888406639459
0.004004342849353398,0.454312761927286
0.00400434285987062,0.4812028572236772
0.00400434287432488,0.518008893590447
0.004004342886503693,0.548828167665513
0.004004342898980835,0.5801249647224491
0.004004342909608342,0.6065198920493627
0.004004342918328069,0.6279751723072494
0.004004342927973975,0.6514935178700061
0.004004342934159946,0.6664267361885794
0.004004342941218727,0.6833103935429925
0.004004342949908711,0.7038290450628339
0.004004342962165243,0.7322166124702444
0.004004342972628946,0.7559049244125193
0.004004342986514077,0.7866000246793954
0.004004343004989467,0.8262653285642938
0.004004343025090313,0.8678301313819127
0.004004343039719068,0.8967948928018835
0.004004343053355364,0.9226248237037233
0.004004343060608247,0.936254433540157
0.004004343070154761,0.9542975037406477
0.004004343079573144,0.9721968601972534
0.004004343088405293,0.9890468214732614
0.004004343097696011,1.006772122613931
0.004004343106332503,1.023266575916677
0.004004343110415005,1.031079209139796
0.004004343117075281,1.043880907806183
0.004004343120803408,1.051101947074059
0.004004343125526446,1.060326460410709
0.004004343128794374,1.066781698752144
0.004004343132741625,1.074679418535001
0.004004343137411826,1.084209210756905
0.004004343142974272,1.095854384410185
0.004004343148079931,1.106813656795953
0.004004343152755082,1.117078813069161
0.004004343156236993,1.12484971148609
0.004004343160866848,1.135346632063924
0.004004343164478503,1.143654394045983
0.004004343169522783,1.155425792482117
0.004004343176340166,1.171599719628146
0.004004343184223906,1.190599745243645
0.004004343194313357,1.215086537930227
0.004004343204854912,1.240466353979303
0.004004343215197644,1.264698786085203
0.004004343227979537,1.293400189216551
0.004004343245259901,1.330050519655476
0.004004343266470133,1.371914172275585
0.004004343296319835,1.425593048573857
0.004004343338849159,1.492384588900988
0.004004343378865418,1.545596780506896
0.004004343425441143,1.596292260629644
0.004004343462593849,1.628757449321253
0.004004343499032057,1.654329113625754
0.004004343539433144,1.677319321413981
0.004004343568156712,1.69059543282657
0.004004343583482823,1.696632945783734
0.004004343604255077,1.703760291510176
0.004004343620554331,1.708382398427829
0.004004343642538337,1.712437763699083
0.00400434365891409,1.71494257282739
0.004004343677907676,1.718679930003724
0.004004343689474567,1.721776715365488
0.004004343702360844,1.725836146568458
0.004004343713792794,1.72977098742573
0.004004343724354835,1.73363492389231
0.004004343732560606,1.736705125201935
0.00400434373870963,1.739029689623216
0.004004343742891266,1.740611930355038
0.004004343748139442,1.742602754310187
0.004004343754213057,1.744921328524627
0.004004343761633963,1.747768267646558
0.004004343767988095,1.750197553978277
0.004004343775910433,1.753199971364588
0.004004343785195386,1.756656742100953
0.004004343796447154,1.76074889977733
0.004004343815942551,1.767561456547297
0.00400434383119554,1.772633233273971
0.004004343840751452,1.775684276168698
0.004004343853461589,1.779583548464295
0.004004343864808403,1.782900620657912
0.004004343878182973,1.786605568994693
0.004004343883033902,1.787892689171297
0.004004343889969164,1.789679807215454
0.004004343899477285,1.792027220432912
0.004004343910542792,1.794609100660106
0.004004343919250012,1.796527354599039
0.004004343930935233,1.798945672697713
0.004004343940231271,1.800753044046393
0.004004343951596437,1.802827120251685
0.004004343959899011,1.804238843514125
0.004004343969844052,1.805816946404527
0.004004343977303149,1.806922604789793
0.004004343985915221,1.808117530061733
0.004004343997243108,1.809561766108478
0.004004344011033844,1.811129795578181
0.004004344022835134,1.812315139896434
0.00400434403558744,1.813438721410464
0.004004344042298174,1.813968005967915
0.004004344050177462,1.814536211828446
0.004004344053674907,1.814770676934071
0.004004344058965752,1.815104997830719
0.004004344062947834,1.815340873108096
0.004004344069607284,1.815705691338955
0.004004344076272798,1.816034898288508
0.004004344084222795,1.816381548770271
0.004004344092836025,1.816703454817126
0.004004344102806986,1.817008422192704
0.004004344109961836,1.817184981752899
0.004004344117677469,1.817336932993279
0.004004344124208525,1.817436131688078
0.004004344130610549,1.817507877652329
0.004004344137203437,1.817556862740147
0.004004344147042603,1.817584919617339
0.004004344156350148,1.817565383439749
0.004004344167100846,1.817490302356034
0.004004344178721126,1.817352737252375
0.004004344192238456,1.817125513065308
0.00400434421107793,1.81670991215526
0.004004344227974504,1.816254146534042
0.004004344236116847,1.816012835009627
0.004004344246782894,1.815679017806468
0.004004344260401325,1.815230568303221
0.004004344273627109,1.814776644047074
0.004004344282513036,1.814464915167061
0.004004344292042107,1.814126482113547
0.004004344298297018,1.813902982547888
0.004004344305105957,1.81365903639203
0.004004344311820634,1.813418391237569
0.004004344319649835,1.813138284527063
0.004004344326926567,1.812879020052295
0.00400434433547981,1.812576220760269
0.004004344340830696,1.812388175672678
0.004004344348457227,1.812122340368554
0.004004344353411348,1.811951202765886
0.004004344358354887,1.811781739325122
0.004004344362265257,1.811648688968266
0.004004344368904239,1.811424936562139
0.004004344377243363,1.811147916202334
0.004004344387185907,1.810823867639891
0.004004344394662864,1.810584868679914
0.004004344403166331,1.810318153065981
0.004004344411500474,1.810062173334426
0.004004344419690403,1.809815977415387
0.004004344428750449,1.809549755485822
0.004004344440273413,1.809220608266108
0.004004344450875427,1.808927117980609
0.004004344464646623,1.808559392020635
0.004004344478686286,1.808199954993957
0.004004344494754369,1.807807645366438
0.004004344508154192,1.807495647679783
0.004004344521388883,1.807200840873175
0.004004344533585981,1.806940354486341
0.004004344549114643,1.806623945689917
0.004004344561939944,1.806374870021542
0.004004344579041619,1.806059555006842
0.004004344595055827,1.805780656702745
0.00400434460684143,1.805585279261134
0.004004344616610018,1.805429317096136
0.004004344625679897,1.805289267624613
0.004004344633661485,1.80516963445926
0.004004344643257804,1.805030151946319
0.004004344652372955,1.804901867637531
0.004004344660877982,1.804785783514492
0.004004344667368623,1.804699466356012
0.0040043446746478,1.80460500537626
0.004004344682007164,1.804511971041504
0.004004344690672059,1.804405546912773
0.004004344700287065,1.804291215041006
0.004004344712978626,1.80414616785086
0.004004344727320534,1.803989813552464
0.004004344744750095,1.803810160446194
0.004004344765524802,1.803609673725781
0.00400434479067828,1.80338570831943
0.004004344825502635,1.803105455913456
0.004004344869973872,1.802793295692577
0.004004344934194548,1.802414738486187
0.004004345010376872,1.802059726462034
0.004004345104364867,1.801719309087643
0.004004345222402279,1.801410797082081
0.004004345402658271,1.801083701894791
0.004004345657951314,1.800814431299635
0.004004346168537402,1.800517805896849
0.004004346915728116,1.800355195382755
0.004004347656217999,1.800258905034019
0.004004348820104942,1.800185675132265
0.00400434960076576,1.800153871975839
0.004004350681868569,1.80012513251934
0.004004352844074186,1.800089174790183
0.004004354659768833,1.800072855769711
0.004004357435337799,1.800055587527031
0.004004360671111929,1.800043890004047
0.004004364921809341,1.800033924622628
0.00400437161338351,1.800025136158272
0.00400438189742897,1.800017484919548
0.004004394257474433,1.80001322107139
0.004004406965291721,1.800010253370721
0.004004424891551351,1.800007876712395
0.004004446097413267,1.800006148425932
0.004004482290890575,1.800004474679183
0.004004529965550427,1.800003252637055
0.004004582455171236,1.800002513865396
0.004004627441060706,1.800002097674613
0.004004691702666232,1.800001696239025
0.004004754204142409,1.800001425004098
0.004004863863044265,1.800001110533555
0.004004996860962325,1.800000867404415
0.004005192624931877,1.800000654639316
0.004005430681050866,1.800000496191608
0.004005733953134461,1.800000376495328
0.00400602327672368,1.800000302152707
0.004006388592600174,1.800000239262511
0.004007090522201015,1.800000164062647
0.004007316425823314,1.800000147887053
0.004007768233067914,1.800000122051479
0.004008671847557113,1.800000086312625
0.004009335923778556,1.800000068181704
0.00401,1.800000054480605
0.004010255158905998,1.800000050152337
0.004010596674190819,1.800000044789567
0.004010859492353379,1.800000041020882
0.004011385128678498,1.800000034339644
0.004012436401328735,1.800000023520839
0.004013487772012649,1.800000015221784
0.00401378088784103,1.800000013243783
0.004014367119497791,1.800000009634908
0.0040152343437314,1.800000005000945
0.004015431999675489,1.800000004046828
0.004015827311563666,1.80000000224327
0.004015978034129022,1.800000001586745
0.004016279479259735,1.800000000326113
0.004016787556888901,1.799999998339041
0.00401749831685959,1.799999995815405
0.004017791074653557,1.799999994855218
0.004017928522717038,1.799999994419001
0.004018203418843998,1.799999993573199
0.004018696124581256,1.79999999213678
0.004018855849508618,1.799999991692335
0.004019175299363341,1.799999990833346
0.004019746060051813,1.799999989387946
0.004020546147621427,1.799999987533217
0.004021721311033778,1.799999985123646
0.004022122092432321,1.799999984376689
0.004022923655229407,1.799999982980858
0.004024526780823581,1.799999980524744
0.004027733032011927,1.799999976641521
0.00403414553438862,1.799999971360824
0.004044579871145136,1.799999966628355
0.004058602290451843,1.799999963265515
0.004077539448673521,1.799999961289494
0.004096963756691474,1.799999960275492
0.004124195352676222,1.799999959735954
0.004162814970965815,1.799999959445144
0.00421444722192581,1.799999959412531
0.004292103817600797,1.799999959406622
0.004393949139340798,1.799999959412204
