/net010 X,/net010 Y
0.1400156646776709,0.780358019239614
0.1400156646901835,0.7803557669762382
0.1400156647036037,0.7803533513335523
0.1400156647149358,0.7803513115552061
0.1400156647262551,0.7803492740800175
0.1400156647309381,0.7803484311492923
0.1400156647382703,0.7803471113450264
0.1400156647443211,0.7803460222012513
0.140015664749738,0.7803450471612026
0.1400156647542275,0.7803442390476265
0.140015664759257,0.7803433337368002
0.1400156647637419,0.7803425264525607
0.1400156647699914,0.7803414015523877
0.1400156647769507,0.7803401488794224
0.1400156647857543,0.7803385642220171
0.1400156647942555,0.7803370340160551
0.1400156648048287,0.7803351308334436
0.140015664810517,0.7803341069474676
0.140015664818418,0.7803326847551038
0.1400156648244552,0.7803315980593704
0.14001566483191,0.7803302562027445
0.1400156648386151,0.7803290492781843
0.1400156648460797,0.7803277056579692
0.1400156648494904,0.7803270917390535
0.1400156648526244,0.7803265276053137
0.1400156648557889,0.7803259579959541
0.1400156648586152,0.7803254492678944
0.1400156648616129,0.7803249096845164
0.1400156648655666,0.780324198008798
0.1400156648696905,0.7803234557075776
0.1400156648750684,0.7803224876819179
0.1400156648814742,0.7803213346442526
0.1400156648895423,0.780319882385939
0.140015664896924,0.7803185536737987
0.1400156649090126,0.78031637773437
0.140015664915332,0.7803152402492639
0.1400156649240914,0.7803136635554884
0.1400156649314541,0.7803123382656105
0.1400156649411397,0.7803105948651865
0.14001566495138,0.7803087515996463
0.1400156649623124,0.7803067837737441
0.1400156649681615,0.7803057309359271
0.1400156649774691,0.7803040555660843
0.1400156649828145,0.7803030933907449
0.1400156649889312,0.7803019923914531
0.1400156649951432,0.780300874225893
0.1400156650014006,0.780299747896863
0.1400156650060887,0.7802989040368811
0.1400156650100693,0.7802981875300272
0.1400156650132273,0.7802976190947284
0.1400156650182214,0.7802967201588027
0.1400156650230169,0.7802958569542948
0.1400156650279396,0.7802949708730864
0.1400156650323453,0.7802941778474413
0.140015665037337,0.7802932793411719
0.1400156650432623,0.780292212784329
0.1400156650487686,0.7802912216621447
0.140015665052799,0.7802904961824684
0.1400156650589693,0.7802893855358937
0.1400156650644474,0.780288399469665
0.1400156650731542,0.7802868322433163
0.1400156650801543,0.7802855722262256
0.1400156650885443,0.7802840620242621
0.1400156650964894,0.7802826319032405
0.1400156651052656,0.7802810521918788
0.1400156651121835,0.7802798069679548
0.1400156651230489,0.7802778512024053
0.1400156651335089,0.7802759684034886
0.1400156651443526,0.7802740165348219
0.140015665150713,0.7802728716606264
0.1400156651592303,0.7802713385569824
0.1400156651658733,0.7802701428034862
0.1400156651777846,0.7802679987685366
0.1400156651849178,0.7802667148056006
0.1400156651957608,0.780264763056838
0.1400156652080246,0.7802625555676466
0.1400156652232779,0.7802598099788902
0.140015665240886,0.7802566405241915
0.1400156652621416,0.7802528145146823
0.1400156652892819,0.7802479292524875
0.1400156653228518,0.7802418866710523
0.1400156653735142,0.7802327674506735
0.1400156654439005,0.7802200979152527
0.1400156655772387,0.7801960970339703
0.1400156657353759,0.7801676323483617
0.1400156659013085,0.780137764480183
0.1400156660966792,0.7801025977406626
0.1400156661757255,0.7800883694121472
0.1400156662943779,0.7800670119813233
0.1400156664018253,0.7800476714571412
0.1400156664640076,0.7800364786404677
0.1400156664925517,0.7800313406904023
0.1400156665196617,0.7800264608988314
0.1400156665469563,0.7800215478638526
0.1400156665718462,0.7800170676876226
0.1400156666216259,0.7800081073351626
0.140015666664102,0.7800004616360887
0.140015666674096,0.7799986627300646
0.1400156666903571,0.7799957357164331
0.1400156667036416,0.7799933445092009
0.1400156667201894,0.7799903659168281
0.1400156667369439,0.7799873501092245
0.1400156667586525,0.7799834425599403
0.1400156667853435,0.779978638173052
0.1400156668182246,0.7799727195774384
0.1400156668582486,0.7799655152503036
0.1400156669193885,0.7799545100685377
0.1400156669584684,0.7799474756904576
0.1400156670162095,0.7799370822843219
0.1400156671133583,0.7799195955122915
0.1400156672869007,0.7798883578848068
0.1400156675675027,0.7798378495223144
0.1400156679188638,0.7797746045180807
0.1400156683468368,0.7796975693698203
0.1400156689659753,0.7795861244565225
0.1400156698176035,0.7794328313732954
0.1400156709381302,0.7792311365574465
0.1400156719056724,0.7790569789640998
0.1400156729994953,0.7788600908432928
0.1400156743553232,0.7786160418272967
0.1400156759117721,0.7783358810277372
0.1400156788178352,0.777812789662514
0.1400156822786008,0.7771898518561757
0.140015688585356,0.7760546359149254
0.1400156976537131,0.7744223316431773
0.1400157087181717,0.7724307291002939
0.140015725464965,0.769416306298921
0.140015744939536,0.7659108835168746
0.1400157519093778,0.7646563120051972
0.1400157658490612,0.7621471689818424
0.1400157937284282,0.7571288829351328
0.1400158246834229,0.7515569838829848
0.1400158591589566,0.7453513878109783
0.1400158872549332,0.7402941120178372
0.1400159235138895,0.7337674998970876
0.1400159733453621,0.724797834821401
0.1400160259310566,0.7153324098126088
0.1400161014208633,0.7017442446095821
0.1400161918382426,0.685469116334515
0.1400163476178153,0.657428793256055
0.1400165257232399,0.6253698168175124
0.140016786406028,0.5784469149684677
0.1400171145518982,0.519380658332703
0.140017488357268,0.4520956917693173
0.1400179685494243,0.3656611036224842
0.1400180983435082,0.3422981685259574
0.1400183579316759,0.2955722983329032
0.1400187110369439,0.2320133500983932
0.1400191338657897,0.1559041578548481
0.1400192405656367,0.1366981853974334
0.1400194539653307,0.09828624048260459
0.1400197499857862,0.04500255849095969
0.14002,0
0.1400201712295028,0
0.1400203734354619,0
0.1400205307229474,0
0.1400208452979186,0
0.1400213140200358,0
0.1400214945024921,0
0.1400218554674046,0
0.1400223395263567,0
0.1400232173758684,0
0.1400249730748918,0
0.1400252591179477,0
0.1400258312040595,0
0.1400267925633195,0
0.1400270659169266,0
0.1400276126241409,0
0.1400285030735076,0
0.1400299208016531,0
0.1400322053910701,0
0.1400332321241095,0
0.1400344204306302,0
0.1400349888132923,0
0.14003522697235,0
0.1400356483069092,0
0.1400357564087991,0
0.1400357913199983,0
0.1400358611423967,0
0.1400359258136376,0
0.1400359892048739,0
0.140036048458909,0
0.1400360656821235,0
0.1400360966582343,0
0.1400361038236534,0
0.1400361049145252,0
0.1400361070962688,0
0.1400361099417866,0
0.1400361143519254,0
0.1400361151175316,0
0.1400361157929181,0
0.1400361160957774,0
0.1400361164355118,0
0.1400361166382603,0
0.1400361169191491,0
0.1400361171664784,0
0.1400361172609078,0
0.1400361173692619,0
0.1400361174437155,0
0.1400361174889921,0
0.1400361175534571,0
0.1400361175972733,0
0.1400361176334339,0
0.1400361176506563,0
0.140036117667486,0
0.1400361176761809,0
0.140036117688268,0
0.1400361177021894,0
0.140036117723716,0
0.1400361177309333,0
0.1400361177383949,0
0.1400361177431788,0
0.1400361177491865,0
0.1400361177557442,0
0.1400361177637834,0
0.1400361177710827,0
0.1400361177800915,0
0.1400361177911919,0
0.1400361178050283,0
0.1400361178245453,0
0.1400361178498375,0
0.1400361178760267,0
0.140036117909497,0
0.140036117947487,0
0.1400361179938628,0
0.1400361180569444,0
0.1400361181387549,0
0.1400361182628159,0
0.140036118384407,0
0.1400361184843404,0
0.1400361186153671,0
0.1400361188774204,0
0.140036119401527,0
0.1400361199903087,0
0.1400361209340277,0
0.1400361221385656,0
0.1400361238335301,0
0.1400361253039602,0
0.1400361270586329,0
0.1400361284345928,0
0.1400361302351191,0
0.1400361320347152,0
0.1400361345290564,0
0.1400361392428292,0
0.140036144498586,0
0.1400361525898181,0
0.1400361627233928,0
0.1400361771523666,0
0.1400361954624192,0
0.1400362167922634,0
0.1400362449029401,0
0.1400362741396132,0
0.1400363203384896,0
0.1400363815690011,0
0.1400365040300241,0
0.1400365899016908,0
0.1400366837772373,0
0.1400367706429757,0
0.1400369376757131,0
0.1400371019319429,0
0.1400374085058066,0
0.1400379227220392,0
0.1400384947409034,0
0.140039225647904,0
0.1400406085280516,0
0.140042098262438,0
0.1400434763693364,0
0.1400447590219648,0
0.1400451836201738,0
0.1400460328165919,0
0.1400472512644478,0
0.1400488721549017,0
0.1400513651655471,0
0.1400563511868379,0
0.1400627443600757,0
0.1400709589732249,0
0.1400873523744766,0
0.1401154029109848,0
0.1401509248909663,0
0.1401967303935466,0
0.1402543722710524,0
0.1403361245171392,0
0.1404365116449086,0
0.1405786608910346,0
0.1407622790165103,0
0.1410165738055276,0
0.1413458052234201,0
0.1417705463773357,0
0.142266460971769,0
0.1428113534890972,0
0.1434527199671735,0
0.144,4.996003610813204e-12
0.1440025,0.450000000002948
0.1440031441046581,0.5659388384626762
0.1440034661569872,0.6239082576925403
0.1440038053308745,0.6849595574182077
0.1440038918627761,0.7005352997041525
0.1440040649265793,0.7316867842760421
0.1440041131607011,0.740368926206436
0.1440041372777621,0.7447099971741311
0.1440041855118839,0.7533921391095211
0.144004220838588,0.759750945835691
0.1440042481060951,0.7646590971110978
0.1440042920016828,0.7725603029007377
0.144004313323381,0.7763982085889909
0.1440043215273248,0.7778749184583765
0.1440043250675987,0.7785121677666984
0.1440043321481466,0.7797866663833419
0.1440043341016931,0.780138304756761
0.1440043350784663,0.7803141239409727
0.1440043368855891,0.7806394060422271
0.1440043395839676,0.781125114165948
0.1440043402459091,0.7812442636362381
0.1440043409252696,0.7813665485284504
0.1440043412659307,0.7814278675233322
0.1440043415049055,0.7814708829945172
0.1440043416629565,0.7814993321725304
0.1440043419027688,0.7815424983931284
0.1440043420354832,0.7815663869742417
0.1440043421714244,0.7815908564007268
0.1440043422024903,0.7815964482477122
0.1440043422646219,0.781607631941683
0.1440043422882822,0.7816118908049452
0.1440043423244958,0.7816184092507282
0.1440043423600323,0.7816248058140074
0.1440043423822252,0.7816288005385584
0.1440043424068676,0.7816332361704204
0.1440043424292884,0.781637271912161
0.1440043424448871,0.7816400796811784
0.144004342459485,0.7816427072993015
0.144004342471895,0.7816449410974479
0.1440043424851189,0.7816473214034003
0.144004342502947,0.7816505304664156
0.1440043425198284,0.7816535691207437
0.1440043425293314,0.78165527965246
0.144004342541593,0.7816574867469672
0.1440043425594268,0.7816606968341633
0.1440043425758517,0.781663653299236
0.1440043425895441,0.7816661179427253
0.1440043426051452,0.7816689261314069
0.144004342613729,0.7816704712304555
0.1440043426260407,0.7816726873327572
0.14400434263557,0.7816744026106769
0.1440043426450202,0.7816761036449903
0.1440043426506351,0.7816771143115407
0.1440043426578975,0.7816784215508576
0.1440043426631402,0.7816793652309917
0.1440043426697253,0.7816805505528324
0.1440043426767277,0.7816818109845912
0.1440043426848687,0.7816832763624103
0.1440043426921211,0.7816845817931738
0.1440043427016088,0.7816862895820842
0.144004342713947,0.7816885104555693
0.1440043427262617,0.7816907271074314
0.144004342733318,0.7816919972364332
0.1440043427440542,0.7816939297555781
0.1440043427546835,0.7816958430351127
0.1440043427686052,0.781698348940596
0.1440043427822499,0.781700804990959
0.1440043427961363,0.7817033045365295
0.1440043428091952,0.7817056551312483
0.1440043428181488,0.7817072667870573
0.1440043428257586,0.7817086365563553
0.1440043428363808,0.781710548541925
0.1440043428468918,0.7817124405185005
0.1440043428654192,0.7817157754608227
0.1440043428832069,0.7817189772396649
0.1440043429054287,0.7817229771600598
0.1440043429205288,0.7817256951858642
0.1440043429396913,0.7817291444317531
0.1440043429555772,0.7817320038894238
0.1440043429738478,0.7817352926137167
0.1440043429943799,0.7817389883824077
0.1440043430124339,0.7817422381078964
0.1440043430195177,0.781743513187938
0.1440043430293989,0.7817452918001954
0.1440043430384587,0.7817469225607221
0.1440043430476946,0.7817485850358796
0.1440043430572883,0.7817503119045277
0.1440043430659217,0.7817518659114508
0.1440043430724946,0.7817530490350499
0.1440043430796256,0.7817543326082976
0.1440043430875383,0.7817557569039789
0.1440043430955054,0.7817571909768395
0.1440043431015619,0.7817582811447954
0.1440043431108134,0.781759946412719
0.1440043431181373,0.7817612647131877
0.1440043431269901,0.7817628582285073
0.1440043431309318,0.7817635677209722
0.1440043431360345,0.7817644862162521
0.144004343140695,0.7817653251052102
0.14400434314736,0.7817665247955573
0.1440043431509835,0.7817671770238287
0.144004343157252,0.7817683053612523
0.1440043431608026,0.7817689444650222
0.1440043431656681,0.7817698202644552
0.1440043431703047,0.7817706548468584
0.1440043431761497,0.7817717069402708
0.1440043431798671,0.7817723760750184
0.1440043431856792,0.7817734222531624
0.1440043431905906,0.7817743063009974
0.1440043431984362,0.781775718516342
0.1440043432082901,0.781777492212532
0.1440043432185787,0.7817793441611264
0.1440043432285986,0.7817811477434099
0.1440043432412419,0.7817834235479547
0.1440043432577531,0.7817863955555948
0.1440043432780613,0.7817900510315168
0.1440043433085867,0.7817955456063118
0.1440043433489168,0.7818028050243785
0.1440043434103704,0.7818138666659813
0.1440043434812574,0.7818266263293072
0.1440043435621194,0.7818411814963787
0.1440043436599864,0.7818587975499947
0.144004343793975,0.7818829155026297
0.1440043439645105,0.7819136118880631
0.1440043441550448,0.7819479080589664
0.1440043443695201,0.7819865136177161
0.1440043446183992,0.7820313118528377
0.1440043449160411,0.7820848873968389
0.1440043452887247,0.7821519704559465
0.1440043457389035,0.7822330026319158
0.1440043463162001,0.7823369160148141
0.1440043470521982,0.7824693956820504
0.1440043478080606,0.7826054509141311
0.1440043490593753,0.7828306875634627
0.1440043498341963,0.7829701553407896
0.1440043509592943,0.7831726729784494
0.1440043532094903,0.7835777082537687
0.1440043551139986,0.7839205197529563
0.1440043582027613,0.7844764970271756
0.1440043617241524,0.7851103474393327
0.1440043665526398,0.7859794751691185
0.1440043737869011,0.787281642203319
0.1440043844958054,0.7892092449707233
0.1440043974293431,0.7915372817640653
0.1440044107213711,0.7939298468001565
0.144004429670513,0.7973406923361681
0.1440044529583611,0.801532504998148
0.1440044935191142,0.8088334405492724
0.1440045398458171,0.8171722470845522
0.1440045928670185,0.8267160633368408
0.1440046389540576,0.8350117303701499
0.1440047041395702,0.8467451226429333
0.1440047783083375,0.8600955007459498
0.1440048748251015,0.877468518280522
0.1440050678586297,0.9122145533496661
0.1440052475875823,0.9445657648243788
0.1440055382261816,0.9968807126881085
0.1440059525100963,1.071451817334368
0.1440064179264482,1.155226760686801
0.1440066122991264,1.190213842758303
0.1440070010444828,1.260188006901308
0.1440071954171609,1.295175088972811
0.1440075841625173,1.365149253115816
0.14400836165323,1.505097581401826
0.144009180826615,1.652548790704311
0.14401,1.8
0.1440102100899573,1.8
0.144010583483489,1.8
0.1440108769747326,1.8
0.1440114639572198,1.8
0.1440126379221943,1.8
0.1440149511289672,1.8
0.1440170181147771,1.8
0.1440195028492573,1.8
0.1440207363410702,1.8
0.1440224242090601,1.8
0.1440228754096761,1.8
0.1440231010099841,1.8
0.1440231998826583,1.8
0.1440232493189953,1.8
0.1440233392987508,1.8
0.1440233583134506,1.8
0.1440233871557833,1.8
0.1440234365791581,1.8
0.1440234487534118,1.8
0.1440234731019192,1.8
0.1440234770913233,1.8
0.1440234850701316,1.8
0.1440234863104742,1.8
0.1440234887911594,1.8
0.1440234904425842,1.8
0.14402349091552,1.8
0.1440234911078885,1.8
0.1440234912702119,1.8
0.1440234913844631,1.8
0.1440234915321682,1.8
0.1440234916644976,1.8
0.1440234918574541,1.8
0.144023491961917,1.8
0.1440234920576748,1.8
0.1440234921055827,1.8
0.1440234921728864,1.8
0.1440234922393678,1.8
0.1440234923102096,1.8
0.1440234923733055,1.8
0.1440234924606827,1.8
0.144023492635437,1.8
0.1440234928900534,1.8
0.1440234932000768,1.8
0.1440234935920419,1.8
0.1440234939868417,1.8
0.1440234945592398,1.8
0.1440234954023946,1.8
0.1440234968984565,1.8
0.1440234980242601,1.8
0.1440234993379637,1.8
0.1440235004567484,1.8
0.1440235023350373,1.8
0.1440235052083159,1.8
0.1440235084850916,1.8
0.1440235148804562,1.8
0.1440235213193402,1.8
0.1440235334502769,1.8
0.1440235487000988,1.8
0.1440235656585283,1.8
0.1440235724359303,1.8
0.1440235859907342,1.8
0.1440236131003421,1.8
0.1440236390223567,1.8
0.1440236716062296,1.8
0.1440236964720095,1.8
0.1440237296595016,1.8
0.1440237812960592,1.8
0.1440238345841755,1.8
0.1440239246893427,1.8
0.1440240198089182,1.8
0.1440242100480693,1.8
0.1440243919157882,1.8
0.1440246444224825,1.8
0.1440249878238824,1.8
0.1440253454002688,1.8
0.1440258650609565,1.8
0.1440260160028493,1.8
0.144026317886635,1.8
0.1440269216542064,1.8
0.144027666537031,1.8
0.1440281597783035,1.8
0.1440284063989398,1.8
0.1440288876325238,1.8
0.1440294573565872,1.8
0.1440305968047139,1.8
0.1440322981050474,1.8
0.1440339625316161,1.8
0.1440358119292467,1.8
0.1440364912308303,1.8
0.1440378498339977,1.8
0.1440405670403324,1.8
0.1440443521679579,1.8
0.1440492874839407,1.8
0.1440555546374124,1.8
0.1440668238369482,1.8
0.1440893622360196,1.8
0.1441217805931876,1.8
0.1441866173075235,1.8
0.1442781421953628,1.8
0.1444003098913756,1.8
0.1445718978975011,1.8
0.1447954707062404,1.8
0.14501,1.8
0.1450125,1.350000000000096
0.1450150764186324,0.8862446461611838
0.1450153841424679,0.830854355776812
0.1450155380043856,0.8031592105846262
0.1450155732020826,0.7968236251233671
0.1450156180025839,0.788759534892792
0.1450156295297604,0.7866846431193961
0.1450156437758212,0.7841203521748117
0.1450156486797964,0.7832376366391456
0.1450156511317841,0.7827962788688145
0.1450156560357593,0.7819135633281524
0.1450156579692779,0.7815655299760147
0.145015659511822,0.7812878720393721
0.145015661480595,0.780933492893344
0.1450156620177185,0.7808368106661199
0.145015662606704,0.7807307932762528
0.1450156627838911,0.78069889960355
0.1450156631382652,0.7806351122581443
0.1450156632595869,0.7806132743566572
0.14501566344748,0.7805794536004615
0.1450156635180688,0.7805667476092024
0.1450156635780408,0.7805559526592685
0.1450156636183503,0.7805486969482365
0.1450156636571071,0.7805417207186425
0.1450156636802421,0.7805375564147408
0.1450156637105726,0.780532096921883
0.1450156637472907,0.7805254876787302
0.1450156637845481,0.7805187813332513
0.145015663801522,0.7805157260422311
0.1450156638244966,0.7805115906052382
0.1450156638387466,0.7805090256120204
0.1450156638531914,0.7805064255518532
0.1450156638700522,0.7805033905995638
0.1450156638866807,0.7805003974688205
0.1450156639034406,0.7804973806869961
0.1450156639236717,0.7804937390899722
0.1450156639381325,0.780491136142115
0.1450156639630505,0.7804866509049333
0.1450156639795213,0.7804836861614826
0.1450156639965768,0.7804806161672238
0.1450156640069746,0.7804787445693471
0.1450156640199189,0.7804764145881391
0.1450156640301704,0.7804745693291935
0.145015664041281,0.78047256941396
0.1450156640504759,0.7804709143328878
0.1450156640589731,0.7804693848463504
0.1450156640646037,0.7804683713370739
0.1450156640716744,0.7804670986101501
0.1450156640775648,0.7804660383282878
0.1450156640842198,0.780464840431506
0.1450156640913877,0.7804635502085775
0.1450156640990396,0.780462172870334
0.1450156641032187,0.7804614206370584
0.1450156641115768,0.780459916170507
0.1450156641177104,0.7804588121286491
0.1450156641253589,0.7804574353999181
0.1450156641331562,0.7804560318826157
0.1450156641410183,0.7804546166996449
0.1450156641487739,0.7804532206913359
0.145015664157577,0.7804516361438427
0.1450156641674039,0.7804498672937763
0.1450156641764142,0.7804482454461201
0.1450156641835196,0.7804469664641998
0.1450156641905296,0.7804457046735278
0.1450156641973182,0.7804444827209887
0.1450156642055099,0.780443008215471
0.1450156642138716,0.7804415031094312
0.1450156642254808,0.7804394134609769
0.1450156642384603,0.7804370771498323
0.1450156642544304,0.7804342025342867
0.1450156642729298,0.7804308726329321
0.145015664295239,0.7804268569751258
0.1450156643148041,0.7804233352672005
0.1450156643287412,0.7804208265789434
0.1450156643374459,0.780419259742283
0.1450156643488731,0.7804172028326404
0.1450156643637868,0.7804145183799802
0.1450156643805972,0.7804114924954373
0.1450156643951739,0.780408868704253
0.1450156644127867,0.7804056983952377
0.1450156644235234,0.7804037657911609
0.1450156644333813,0.7804019913605584
0.1450156644417856,0.7804004785956451
0.1450156644529456,0.7803984697825292
0.1450156644625279,0.7803967449722347
0.145015664479137,0.7803937553386939
0.1450156644863814,0.7803924513517755
0.1450156644971259,0.7803905173288337
0.1450156645057966,0.7803889566172737
0.145015664518967,0.7803865859436163
0.1450156645291167,0.7803847589950239
0.1450156645436003,0.7803821519404517
0.1450156645589165,0.7803793950257552
0.1450156645775915,0.7803760335296737
0.1450156646000183,0.7803719967038001
0.1450156646273008,0.7803670858570708
0.1450156646654328,0.7803602220925141
0.1450156647102489,0.7803521551953638
0.1450156647370422,0.7803473324081942
0.1450156647754418,0.7803404204771667
0.145015664800532,0.7803359042347866
0.1450156648355637,0.7803295985288292
0.1450156648594851,0.7803252926831492
0.1450156648820987,0.7803212222391673
0.1450156648931313,0.7803192363627041
0.1450156649096776,0.7803162580351195
0.1450156649217467,0.7803140855928934
0.1450156649369008,0.7803113578498619
0.145015664949562,0.7803090788428788
0.145015664965962,0.7803061268392373
0.1450156649856759,0.7803025783427406
0.1450156650033079,0.7802994045764908
0.1450156650197963,0.7802964366555818
0.1450156650371918,0.7802933054652748
0.1450156650573547,0.7802896761434317
0.1450156650795578,0.7802856796003352
0.1450156650848711,0.78028472319538
0.1450156650954978,0.7802828103854695
0.1450156651017452,0.7802816858550008
0.1450156651084192,0.7802804845509446
0.1450156651119892,0.7802798419349841
0.1450156651155466,0.7802792016121893
0.1450156651175759,0.7802788363343813
0.1450156651202558,0.7802783539502487
0.1450156651242051,0.7802776430888789
0.1450156651289537,0.7802767883276172
0.1450156651334606,0.7802759770865428
0.1450156651382441,0.7802751160652885
0.1450156651433248,0.7802742015368356
0.1450156651496118,0.7802730698720737
0.1450156651553444,0.7802720380074799
0.145015665163525,0.7802705655053597
0.1450156651681445,0.7802697339905027
0.1450156651732525,0.7802688145409862
0.145015665179463,0.7802676966601982
0.1450156651874584,0.7802662574864181
0.1450156651946048,0.7802649711403884
0.1450156652027978,0.7802634963850705
0.1450156652096742,0.780262258640164
0.1450156652175868,0.7802608343694626
0.1450156652233241,0.7802598016555482
0.1450156652305453,0.7802585018502848
0.1450156652357127,0.7802575717193125
0.1450156652442286,0.7802560388554767
0.1450156652518491,0.7802546671677133
0.1450156652611213,0.780252998162779
0.1450156652659829,0.7802521230727786
0.1450156652720573,0.7802510296923924
0.1450156652778684,0.7802499836891084
0.1450156652876187,0.7802482286380039
0.1450156652944773,0.7802469940855437
0.1450156652995994,0.7802460721030533
0.1450156653039653,0.7802452862366813
0.1450156653082146,0.7802445213635165
0.1450156653121236,0.780243817756344
0.145015665317954,0.7802427682808375
0.1450156653221028,0.7802420214882098
0.1450156653275889,0.7802410340031161
0.1450156653319368,0.7802402513691584
0.1450156653391244,0.7802389575990674
0.1450156653465293,0.780237624730252
0.1450156653557385,0.780235967076238
0.1450156653629281,0.7802346729314467
0.1450156653716723,0.7802330989754811
0.1450156653801028,0.7802315814893444
0.1450156653876967,0.7802302145877524
0.1450156653962866,0.780228668414563
0.145015665407416,0.7802266651220311
0.1450156654162161,0.7802250810941223
0.1450156654270038,0.7802231393173829
0.145015665432866,0.7802220841214522
0.145015665440803,0.7802206554592637
0.1450156654477092,0.7802194123386572
0.1450156654591152,0.7802173592709414
0.1450156654667911,0.7802159776011628
0.1450156654778796,0.7802139816727403
0.1450156654841979,0.7802128443824783
0.1450156654925567,0.7802113397910269
0.1450156655001759,0.7802099683330797
0.1450156655094386,0.7802083010467706
0.1450156655187581,0.7802066235336422
0.1450156655301961,0.7802045647055342
0.1450156655474566,0.7802014578057967
0.1450156655714834,0.780197132990291
0.1450156656067003,0.7801907939360095
0.1450156656500277,0.7801829950194969
0.1450156656949424,0.7801749103615538
0.1450156657486782,0.7801652379187072
0.1450156658098793,0.7801542217207533
0.1450156658827604,0.780141103119548
0.1450156659791356,0.7801237555911342
0.1450156660987457,0.7801022257632138
0.1450156662073209,0.7800826822414129
0.1450156663093323,0.7800643201895339
0.1450156663880666,0.7800501480061071
0.1450156664637025,0.7800365335565393
0.14501566648902,0.7800319764018857
0.1450156665176131,0.7800268296338739
0.1450156665447091,0.7800219523552929
0.1450156665702473,0.7800173554824106
0.1450156666213237,0.7800081617366459
0.1450156666484961,0.7800032706990709
0.145015666657867,0.7800015839433359
0.1450156666746967,0.7799985545915664
0.1450156666850631,0.7799966886391738
0.1450156666987629,0.7799942226817356
0.1450156667119916,0.7799918415164706
0.1450156667304764,0.7799885142480099
0.1450156667523859,0.7799845705276596
0.1450156667794366,0.7799797014075525
0.1450156668131959,0.7799736247433806
0.1450156668550743,0.7799660866282485
0.1450156669016221,0.779957708025437
0.1450156669474818,0.7799494532685589
0.1450156669964165,0.7799406450344168
0.1450156670769144,0.7799261554099166
0.1450156672379102,0.7798971761609161
0.1450156675100265,0.7798481952266076
0.1450156678504228,0.7797869238936004
0.1450156683198352,0.779702429656993
0.1450156688772825,0.7796020891410969
0.1450156697348413,0.7794477285617782
0.1450156708053017,0.7792550456921186
0.1450156717982463,0.7790763156663392
0.1450156728455816,0.7788877953170079
0.1450156740585615,0.7786694589330354
0.14501567586296,0.7783446671945313
0.145015677981007,0.7779634187417237
0.1450156822171009,0.7772009218361084
0.1450156879865481,0.7761624213455063
0.1450156958276659,0.7747510201395977
0.1450157077832646,0.772599012377607
0.1450157222917165,0.7699874910334312
0.1450157437756193,0.7661203885252164
0.1450157497135377,0.7650515632069652
0.1450157615893746,0.7629139125704629
0.1450157853410483,0.7586386112974584
0.1450158210598993,0.7522092181196047
0.1450158562330374,0.7458780532722207
0.1450158927687235,0.7393016297664543
0.1450159232890784,0.733807965892642
0.1450159727721747,0.7249010085559568
0.1450160717383673,0.7070870938825866
0.14501615990678,0.6912167795998467
0.1450163187643653,0.6626224142443302
0.1450164749191963,0.634514544672472
0.1450167209696822,0.5902254572000232
0.1450169984409111,0.5402806359962276
0.1450173469130055,0.4775556590087782
0.1450178100710893,0.394187203919395
0.1450182799056472,0.3096169834977633
0.1450184716960272,0.2750947151088043
0.145018855276787,0.2060501783308866
0.1450194276383935,0.1030250891610693
0.14502,0
0.1450201802814829,0
0.1450204813453188,0
0.1450207198846565,0
0.145021196963332,0
0.1450221511206829,0
0.1450240594353847,0
0.1450244591961811,0
0.1450252587177738,0
0.1450255401537564,0
0.1450261030257216,0
0.1450263629412208,0
0.1450268827722194,0
0.1450277084298991,0
0.1450289016816997,0
0.1450307425172383,0
0.1450332366436535,0
0.1450368131315532,0
0.1450421408198625,0
0.145049727066129,0
0.1450612265999799,0
0.1450773690596378,0
0.1450987148698127,0
0.145127329462125,0
0.1451638141861584,0
0.1452147093468855,0
0.145230543729505,0
0.1452622124947439,0
0.1453130703711122,0
0.145349373801742,0
0.1453954150635754,0
0.1454403682787104,0
0.1454624532383457,0
0.1455066231576162,0
0.1455784424408267,0
0.1456678234279757,0
0.1458465854022737,0
0.1460567297122323,0
0.1464286856289074,0
0.1468700527971268,0
0.1473902075491488,0
0.1479500663170571,0
0.1484750331585286,0
0.149,0
0.1490025,0.449999999997952
0.1490031441046581,0.5659388384576801
0.1490034661569871,0.6239082576875443
0.1490038053308732,0.6849595571734034
0.1490038918627742,0.7005352993644243
0.1490040649265764,0.7316867837464658
0.1490041131606986,0.7403689257418077
0.149004209628943,0.7577332097324918
0.1490042366553497,0.762597962952749
0.1490042777933278,0.7700027990020785
0.1490042925557426,0.7726600336693812
0.1490043220805722,0.7779745030039864
0.1490043279267182,0.7790268092761066
0.14900433170108,0.7797061943942696
0.1490043339356131,0.7801084103598033
0.1490043348919443,0.7802805499673715
0.1490043365834921,0.7805850285796945
0.1490043391578741,0.7810484173320642
0.1490043401171585,0.7812210885244085
0.1490043405883205,0.7813058976940956
0.1490043413125562,0.7814362601199498
0.1490043415609094,0.7814809636957908
0.1490043417228544,0.7815101137931268
0.1490043419569567,0.78155225220089
0.149004342089356,0.7815760840873542
0.1490043421555557,0.7815880000305864
0.1490043422115593,0.7815980806719081
0.1490043422516061,0.7816052890957658
0.1490043422778287,0.7816100091651011
