/I0/net2 X,/I0/net2 Y
1.568330270689735e-05,1.799999959410971
1.568349816241879e-05,1.799999959410985
1.568378417058919e-05,1.799999959410976
1.568400821609102e-05,1.799999959410985
1.568426968174094e-05,1.799999959410985
1.568450382562424e-05,1.79999995941098
1.568483905420578e-05,1.799999959410981
1.568521232709916e-05,1.799999959410985
1.568564896511562e-05,1.799999959410982
1.568622618040767e-05,1.799999959410983
1.568642878828597e-05,1.79999995941098
1.568676859141152e-05,1.799999959410987
1.568722745885079e-05,1.799999959410977
1.568741501976495e-05,1.799999959410987
1.568770073776466e-05,1.799999959410982
1.568793226636419e-05,1.799999959410979
1.568811095112206e-05,1.799999959410953
1.568821282641457e-05,1.79999995941093
1.568836401536661e-05,1.799999959410899
1.568848178675307e-05,1.799999959410967
1.568865318350627e-05,1.799999959411153
1.568870755261472e-05,1.799999959411192
1.568880822652256e-05,1.799999959411241
1.568886772031094e-05,1.799999959411228
1.568893268766061e-05,1.799999959410948
1.568896369833536e-05,1.799999959410818
1.568900507352268e-05,1.79999995941074
1.568902248199094e-05,1.799999959410737
1.568904812875481e-05,1.799999959410756
1.568907586519129e-05,1.79999995941079
1.568911282882444e-05,1.799999959410842
1.568912259626507e-05,1.799999959410855
1.568913463383251e-05,1.799999959410868
1.568914060881212e-05,1.799999959410875
1.568914838907854e-05,1.799999959410883
1.568915585843362e-05,1.79999995941089
1.568916584738219e-05,1.799999959410898
1.56891717378711e-05,1.799999959410903
1.568917959148615e-05,1.799999959410908
1.568918452694363e-05,1.799999959410912
1.568918956600579e-05,1.799999959410915
1.568919374850619e-05,1.799999959410918
1.568920075593715e-05,1.799999959410922
1.568920677866324e-05,1.799999959410925
1.568921184054837e-05,1.799999959410928
1.568921452597189e-05,1.799999959410929
1.5689218475154e-05,1.799999959410931
1.568922183483116e-05,1.799999959410933
1.568922607602455e-05,1.799999959410934
1.56892297240534e-05,1.799999959410935
1.568923310827375e-05,1.799999959410936
1.568923527003621e-05,1.799999959410937
1.56892379068224e-05,1.799999959410939
1.568924033020491e-05,1.79999995941094
1.56892436683893e-05,1.799999959410942
1.568924734149736e-05,1.799999959410944
1.568925216567602e-05,1.799999959410946
1.568925759189979e-05,1.799999959410948
1.568926426592932e-05,1.79999995941095
1.568927316099989e-05,1.799999959410953
1.568928440710187e-05,1.799999959410956
1.56892997749099e-05,1.79999995941096
1.568931830225585e-05,1.799999959410963
1.568934146706414e-05,1.799999959410967
1.568937055261764e-05,1.79999995941097
1.568941598501992e-05,1.799999959410975
1.568947821433791e-05,1.799999959410981
1.568955156010971e-05,1.799999959410988
1.568964283209023e-05,1.799999959410992
1.568976646958933e-05,1.799999959410993
1.568993755969145e-05,1.79999995941099
1.56902797398957e-05,1.799999959410986
1.569089011636597e-05,1.799999959410984
1.569187401082587e-05,1.799999959410985
1.569307750309563e-05,1.799999959410985
1.569473581292459e-05,1.799999959410985
1.569666743933088e-05,1.799999959410986
1.569805626113014e-05,1.799999959410985
1.569992635939613e-05,1.799999959410986
1.570164246709834e-05,1.799999959410986
1.570370455202253e-05,1.799999959410986
1.570640886426175e-05,1.799999959410986
1.570889112498851e-05,1.799999959410986
1.571129200210823e-05,1.799999959410986
1.571418413345394e-05,1.799999959410986
1.571882720914632e-05,1.799999959410986
1.57251169641803e-05,1.799999959410986
1.573769647424828e-05,1.799999959410986
1.575635650138594e-05,1.799999959410986
1.57815050441183e-05,1.799999959410986
1.581507391296024e-05,1.799999959410986
1.584696227709415e-05,1.799999959410986
1.588754778571949e-05,1.799999959410986
1.591696386342986e-05,1.799999959410986
1.597130708790762e-05,1.799999959410986
1.602935028663372e-05,1.799999959410986
1.613944251546871e-05,1.799999959410986
1.625504851364126e-05,1.799999959410986
1.640558577579511e-05,1.799999959410986
1.65765253292505e-05,1.799999959410986
1.689174721141031e-05,1.799999959410986
1.722593600826502e-05,1.799999959410986
1.76407740714116e-05,1.799999959410986
1.807164791595672e-05,1.799999959410986
1.853308112261951e-05,1.799999959410986
1.897571692651118e-05,1.799999959410986
1.944461345536801e-05,1.799999959410987
1.972230672768402e-05,1.799999959410986
2.000000000000003e-05,1.799999959410986
2.018118738597988e-05,1.799999959410986
2.039165946007061e-05,1.799999959410986
2.055740276700307e-05,1.799999959410986
2.088888938086798e-05,1.799999959410987
2.155186260859781e-05,1.799999959410986
2.1838347277656e-05,1.799999959410986
2.19815896121851e-05,1.799999959410987
2.22680742812433e-05,1.799999959410986
2.24113166157724e-05,1.799999959410986
2.26978012848306e-05,1.799999959410987
2.314448927948852e-05,1.799999959410986
2.373559189605845e-05,1.799999959410987
2.466473492088364e-05,1.799999959410986
2.589283711313487e-05,1.799999959410987
2.785644209988845e-05,1.799999959410987
3.046738000059832e-05,1.799999959410987
3.418381567603975e-05,1.799999959410987
4.001617992858466e-05,1.799999959410987
4.823690655514849e-05,1.799999959410987
5.963947099570791e-05,1.799999959410987
7.465616152050353e-05,1.799999959410987
9.377632206727219e-05,1.799999959410986
0.0001202087603264686,1.799999959410987
0.0001443548855225321,1.799999959410987
0.0001531706318870588,1.799999959410987
0.0001575785050693221,1.799999959410987
0.0001663942514338488,1.799999959410987
0.0001840257441629021,1.799999959410987
0.0002126469074563373,1.799999959410987
0.0002651392303434852,1.799999959410986
0.0003474917785970445,1.799999959410987
0.0004508063222103538,1.799999959410987
0.0005964880854777823,1.799999959410987
0.0007827471246027444,1.799999959410987
0.001044927632357381,1.799999959410987
0.001384568331850192,1.799999959410987
0.001814923203558429,1.799999959410987
0.002318152681982886,1.799999959410987
0.002872465660830203,1.799999959410987
0.003035620763989892,1.799999959410987
0.0032649200849359,1.799999959410987
0.003323122388138342,1.799999959410987
0.003431096993350644,1.799999959410987
0.003536880253653696,1.799999959410987
0.003605336802757806,1.799999959410987
0.003627006231413145,1.799999959410987
0.003670345088723823,1.799999959410987
0.003712227566292703,1.799999959410987
0.003753410659754125,1.799999959410987
0.003807245185827246,1.799999959410987
0.003900811744683615,1.799999959410987
0.003950405872341807,1.799999959410987
0.004,1.799999959410987
0.004000625,1.799999959410987
0.004000881300312394,1.799999959410987
0.00400121281721908,1.799999959410987
0.004001461543602256,1.799999959410987
0.004001616809121287,1.799999959410987
0.00400183309005028,1.799999959410986
0.004001883698350023,1.799999959410987
0.004001984914949509,1.799999959410987
0.004002005500609241,1.799999959410987
0.004002046671928706,1.799999959410987
0.004002090789929382,1.799999959410987
0.004002108746803909,1.799999959410987
0.004002144660552964,1.799999959410987
0.004002191346189616,1.799999959410987
0.004002257835469041,1.799999959410987
0.004002376148615066,1.799999959410987
0.00400257104380594,1.799999959410987
0.004002665001002223,1.799999959410987
0.004002852915394791,1.799999959410987
0.004003228744179925,1.799999959410986
0.004003712466334605,1.799999959410987
0.004003830482540306,1.799999959410987
0.004004057904321037,1.799999959410987
0.00400412306040059,1.799999959410987
0.004004209122960492,1.799999959410987
0.004004219182008894,1.799999959410987
0.004004238443689436,1.799999959410987
0.004004276904889782,1.799999959410987
0.00400430520236564,1.799999959410987
0.004004314692113391,1.799999959410986
0.004004331224598422,1.799999959410987
0.004004334780471647,1.799999959410988
0.004004338141704509,1.799999959410984
0.004004340214177447,1.799999959409819
0.004004340732872444,1.799999959385169
0.004004341152721111,1.799999959265395
0.004004341403761242,1.799999959528267
0.00400434161842176,1.799999955791598
0.004004341751341398,1.799999958296851
0.004004341938721422,1.799999956155593
0.004004342080888724,1.80000010790924
0.004004342147723297,1.800001615059466
0.004004342208372084,1.800002457381118
0.004004342248268946,1.800007648316896
0.004004342274735083,1.800016639262967
0.004004342310858832,1.800031430419445
0.004004342343234503,1.800030539086688
0.004004342374296528,1.799870848587826
0.004004342392757004,1.799625773808911
0.004004342418153633,1.798899880235252
0.004004342434982145,1.798316817284172
0.00400434245651493,1.797770177798058
0.004004342469819126,1.798155924470108
0.004004342484473977,1.799308482478032
0.004004342497899987,1.801477894774922
0.004004342515183049,1.807708330320988
0.004004342524401064,1.811744035007442
0.004004342536422285,1.817455608127158
0.004004342555337193,1.826295060768038
0.004004342572460744,1.833020766793389
0.004004342586408465,1.832956873240772
0.004004342601876644,1.819932239203352
0.004004342610483031,1.802795041716433
0.004004342622689605,1.765077571364419
0.004004342632098484,1.717268773805739
0.004004342641483734,1.64738046972235
0.004004342647099941,1.596299901405189
0.004004342654334805,1.521345190060403
0.004004342659550989,1.461283177421815
0.004004342666222172,1.377387220259894
0.004004342673183206,1.282362769569138
0.004004342681341698,1.167461558300418
0.004004342688643931,1.070380202287046
0.004004342698168949,0.9428998305642909
0.004004342708932533,0.7945952762836184
0.004004342721864621,0.6109690069895256
0.004004342728599525,0.5113961390118973
0.004004342738731217,0.3700684742133442
0.004004342749018491,0.2570904397068852
0.004004342760225782,0.1705050429533357
0.004004342768120467,0.1289246990341644
0.004004342778542609,0.0917858004760787
0.004004342786042635,0.07338445119983526
0.004004342793512988,0.0600866322738047
0.004004342800819789,0.04911560993434868
0.004004342809656145,0.0379346146208509
0.004004342819199198,0.0282110808042044
0.004004342827522166,0.02156729950898356
0.0040043428339609,0.01745339241151462
0.004004342844658333,0.01229006345431724
0.004004342854916692,0.008792125201817876
0.004004342871130172,0.00539718059765317
0.004004342881217121,0.004092373310385619
0.00400434289548686,0.002974395012562092
0.004004342902358664,0.002608398905049626
0.004004342912733438,0.002210325011291776
0.004004342922101605,0.001947447423856683
0.004004342931086938,0.00176383158444531
0.004004342936935168,0.001667133584064757
0.004004342948631627,0.001514355233672809
0.004004342957600605,0.001422203863114678
0.004004342969640371,0.001324334849144376
0.004004342983896267,0.001230863244492943
0.00400434300267889,0.001134722040644685
0.004004343021524443,0.001058743764094268
0.00400434304672594,0.001003776905608631
0.004004343054409952,0.000996300436706
0.004004343066318361,0.0009871673981812423
0.004004343073009054,0.0009818340637300872
0.004004343082241046,0.0009741173298942463
0.00400434309079602,0.000966798586903739
0.004004343099393058,0.0009595452954259248
0.0040043431042876,0.0009556333756985677
0.004004343108737491,0.0009523050515391837
0.004004343112128686,0.0009500136727751894
0.004004343117506985,0.0009470647040602614
0.004004343122508663,0.0009454007743439182
0.004004343127605185,0.000944601494858249
0.004004343131842864,0.0009439099608487327
0.004004343137725263,0.0009420019511479283
0.004004343141337095,0.0009399664964890663
0.004004343146047074,0.0009363139226777924
0.004004343151266354,0.0009312210195956202
0.004004343156344895,0.0009253790699574316
0.004004343159827415,0.000921075930784729
0.004004343165816422,0.0009133483787702914
0.004004343172734012,0.0009044771266135645
0.004004343180970925,0.0008944676407943796
0.004004343191201232,0.000884268536623236
0.004004343201727788,0.0008767738481811994
0.004004343212479169,0.0008708519881121206
0.004004343225688747,0.0008633972766451158
0.004004343244031992,0.0008497964622120159
0.004004343266605689,0.0008300057324402552
0.004004343303174104,0.0007982661662432031
0.004004343343431643,0.0007859787571280329
0.004004343389472712,0.0008647860666486548
0.004004343433552612,0.0009332589893586691
0.00400434347243444,0.0009018566301891816
0.004004343509656799,0.0008804644370424815
0.004004343553191373,0.0009223521242523397
0.004004343578956358,0.0009459019026142856
0.004004343599148277,0.0009444624643198915
0.004004343621413895,0.0009216468094286003
0.004004343640060385,0.0008818847609489349
0.004004343659248649,0.0008891141960031321
0.004004343669095949,0.0009179758577065066
0.004004343682561335,0.0009725128355531817
0.004004343694928131,0.001021687452591404
0.004004343706113563,0.001064443023138012
0.004004343714944924,0.001096487860920337
0.00400434372459233,0.001127297335629801
0.004004343730386,0.001143099064467585
0.004004343736135937,0.001156833560955923
0.004004343741203164,0.001168086783167405
0.004004343746694668,0.001180214334716966
0.004004343752848166,0.001192901399469468
0.004004343760115239,0.001205449514976691
0.004004343767019017,0.001214010140861714
0.004004343775378203,0.001220457832193034
0.004004343786185924,0.001225037956540382
0.004004343799376278,0.001225945635697978
0.004004343814839426,0.001223226189126123
0.0040043438290427,0.001215757057791579
0.004004343842037549,0.001205698323835878
0.004004343853872164,0.001192946834457375
0.004004343866354941,0.001176705765411529
0.004004343872571646,0.001167210327711563
0.00400434387835356,0.001157807890755238
0.004004343884518514,0.001147119009576153
0.004004343890825626,0.001135593649507021
0.004004343901255715,0.001115198692264188
0.004004343909616077,0.001097844215465216
0.004004343920908406,0.001072944867595076
0.004004343931203629,0.001049286431901219
0.004004343944468962,0.001017363533270391
0.004004343956433948,0.0009877624282868807
0.004004343967435985,0.0009597330116835795
0.004004343975410989,0.0009392748373331061
0.004004343984750604,0.0009151194521096942
0.004004343997545616,0.0008820589446507978
0.004004344010829239,0.0008476714588967111
0.004004344018569319,0.0008277782388304707
0.004004344030139997,0.0007982321531418195
0.004004344036929896,0.0007810888246437065
0.004004344044758191,0.0007614845136537352
0.00400434404853383,0.0007521129482024614
0.004004344054013354,0.0007386048445309405
0.004004344057645018,0.0007297215240929645
0.004004344064222752,0.0007137719770415614
0.004004344070819444,0.0006979720118606533
0.004004344078727214,0.000679280946413077
0.004004344086942914,0.0006601948881633643
0.004004344097073701,0.0006371081219639017
0.004004344104337095,0.000620889835567288
0.004004344112638375,0.0006026818885833465
0.004004344119311756,0.0005883171691245179
0.004004344125651573,0.0005748840942670419
0.004004344132280095,0.0005610802686771774
0.004004344141953213,0.0005413675233196595
0.004004344151247545,0.0005229258581623525
0.004004344161969216,0.0005022309786462105
0.004004344173541969,0.0004806191919929488
0.004004344186997019,0.000456388076070067
0.004004344205640878,0.0004244508238420092
0.004004344222797509,0.0003966140421397719
0.004004344230880726,0.0003840270513734377
0.00400434424155191,0.0003679486939603998
0.004004344255838798,0.0003473457894079792
0.004004344269048525,0.0003292439705648929
0.004004344278012854,0.0003176745471708838
0.004004344287531776,0.0003063046219809739
0.004004344293889156,0.0002985597177896873
0.004004344300779633,0.0002900137265722782
0.004004344307491395,0.000281277491334796
0.004004344315331615,0.000269785370223489
0.004004344322646358,0.0002586563220705263
0.004004344331230055,0.0002440224766103602
0.004004344336532656,0.0002363173136297379
0.004004344344264743,0.0002271578444450653
0.004004344349000375,0.000222460044259924
0.004004344356118051,0.0001954030377716684
0.004004344359981826,0.0001902744948909718
0.004004344367709375,0.0001977460445751223
0.00400434437498357,0.0002103320599867078
0.00400434438436937,0.0002237398687865246
0.004004344391595803,0.0002243842699359556
0.004004344400140811,0.0002146754607450367
0.00400434440859405,0.0002007175997570697
0.004004344416862847,0.0001855654783409886
0.004004344425691329,0.0001763113813585023
0.004004344437838979,0.0001710581443894785
0.004004344448879774,0.0001639377644658249
0.004004344462897825,0.0001511863229622156
0.004004344477292263,0.0001366278194494073
0.004004344493126249,0.0001213626212246182
0.004004344507170732,0.0001112664818992544
0.004004344520892746,0.0001041727285930681
0.004004344532952369,9.906788813622119e-05
0.004004344547651017,9.371136568791473e-05
0.004004344560470679,8.94124548365723e-05
0.004004344578092425,8.412285339783511e-05
0.004004344592435092,7.979027021435508e-05
0.004004344603207567,7.650526417829229e-05
0.004004344612121844,7.380328774263431e-05
0.004004344621335755,7.10526879328128e-05
0.004004344629224776,6.867913132303392e-05
0.004004344639064255,6.56031676951783e-05
0.00400434464815513,6.261581969604281e-05
0.004004344656636911,5.967800768859458e-05
0.004004344663102915,5.745232931884372e-05
0.004004344670528012,5.510824553743293e-05
0.004004344677686628,5.313025896444643e-05
0.004004344686508099,5.100388277159204e-05
0.004004344696322898,4.884881199182116e-05
0.00400434470919946,4.622128605567214e-05
0.00400434472373166,4.335585653598187e-05
0.004004344741386411,4.000413506471878e-05
0.004004344762534226,3.620514214843697e-05
0.004004344788164027,3.19646050923003e-05
0.004004344823914932,2.67666176102706e-05
0.004004344869735025,2.12305969919594e-05
0.004004344934830964,1.506781596771894e-05
0.004004345012303733,9.911078001154008e-06
0.004004345108404095,5.499049180432004e-06
0.004004345229421808,2.22825136571934e-06
0.004004345416608365,-2.63328578013669e-07
0.004004345683812942,-9.917828760111581e-07
0.004004346218222096,-9.250460016399511e-07
0.004004346979434098,-1.93515010356755e-07
0.004004347730122274,-7.618054379086497e-08
0.004004348918288699,-9.460211701787772e-08
0.004004349701866918,-6.216577863074673e-08
0.004004350808974106,-2.313299196001769e-08
0.004004353023188482,-3.807459821740821e-09
0.004004354901542224,-5.325795765335827e-09
0.004004357878164623,2.155531216255587e-09
0.004004361299513291,6.621529647739283e-09
0.004004365936538084,8.112670981834199e-09
0.004004372975161717,8.987823777010531e-09
0.004004383576497618,1.005008326801233e-08
0.004004396323657235,1.027265327426884e-08
0.004004409439305734,1.045109053384667e-08
0.004004428055276049,1.060104424948841e-08
0.004004450664881479,1.06648136736775e-08
0.004004489777560506,1.069132332746847e-08
0.00400453659675473,1.073198846952833e-08
0.004004589553726344,1.073266010375766e-08
0.004004635401430565,1.074465047161757e-08
0.004004701561901132,1.074759182283987e-08
0.004004764908590326,1.075122477040107e-08
0.004004891601968715,1.075340824712631e-08
0.004004999281884576,1.075491227618698e-08
0.004005214641716297,1.075579500193094e-08
0.004005455640526341,1.075660853833537e-08
0.004005779556085524,1.075673557572886e-08
0.004006067438661251,1.075704178513816e-08
0.004006444741844815,1.075710813823434e-08
0.004007155928660548,1.075726965122771e-08
0.004007394810252141,1.075724491825749e-08
0.004007872573435326,1.075730206906363e-08
0.004008828099801697,1.07573317000235e-08
0.004009414049900848,1.07573463709656e-08
0.00401,1.07573518638362e-08
0.004010250609065688,1.075735529019848e-08
0.004010570798038011,1.075736023628538e-08
0.004010817274568233,1.07573613721816e-08
0.004011310227628678,1.075736521550945e-08
0.004012296133749566,1.0757370835131e-08
0.004013345139053734,1.075737386270485e-08
0.004013644214843359,1.075737518253444e-08
0.004014242366422611,1.075737669124576e-08
0.004015094477552796,1.075737845452632e-08
0.004015315129315401,1.075737877690409e-08
0.004015756432840609,1.075737954914252e-08
0.004015901444003041,1.075737964627181e-08
0.004016191466327903,1.075738011074955e-08
0.004016695023529503,1.075738075731237e-08
0.004017382098776771,1.075738157788192e-08
0.004017631807497478,1.075738164259233e-08
0.004018131224938892,1.075738226972072e-08
0.004018637245213263,1.075738266347288e-08
0.004018869497389589,1.075738280171865e-08
0.004019334001742241,1.075738328600582e-08
0.004019957826757094,1.075738359024289e-08
0.004021083909571658,1.075738417171404e-08
0.004021387587060568,1.075738429343572e-08
0.004021994942038389,1.07573844454878e-08
0.004023209651994031,1.075738495571601e-08
0.004025639071905316,1.075738579014625e-08
0.004030497911727885,1.075738662757376e-08
0.004038144985349501,1.075738707741623e-08
0.004052318356971486,1.075738773700996e-08
0.004069537931904587,1.075738785189891e-08
0.004086561073131061,1.075738791989568e-08
0.004110810133682896,1.075738832504906e-08
